id,sim,decision,correct,lookup_us
15143,0.493759,MISS,,21949
15144,0.884889,HIT,true,25262
15145,0.843775,MISS,,22427
15146,0.694914,MISS,,22789
15147,0.764580,MISS,,24306
15148,0.937703,HIT,true,23552
15149,0.965276,HIT,true,20824
15150,0.785658,MISS,,21284
15151,0.676984,MISS,,23798
15152,0.724900,MISS,,21739
15153,0.980135,HIT,true,24043
15154,0.766110,MISS,,22709
15155,0.994856,HIT,true,19846
15156,0.699890,MISS,,20259
15157,0.433394,MISS,,19811
15158,0.898567,HIT,true,21175
15159,0.800668,MISS,,19591
15160,0.663991,MISS,,24061
15161,0.972449,HIT,true,25744
15162,0.651523,MISS,,21266
15163,0.950400,HIT,true,21208
15164,0.970033,HIT,true,20417
15165,0.941877,HIT,true,21064
15166,0.971823,HIT,true,19290
15167,0.998165,HIT,true,20982
15168,0.677971,MISS,,19809
15169,0.687581,MISS,,20447
15170,0.915062,HIT,true,21040
15171,0.601400,MISS,,22433
15172,0.903725,HIT,true,24452
15173,0.810233,MISS,,24675
15174,0.928064,HIT,true,24200
15175,0.934079,HIT,true,24553
15176,0.991902,HIT,true,24155
15177,0.987675,HIT,true,26064
15178,0.944812,HIT,true,25797
15179,0.802719,MISS,,23616
15180,0.996981,HIT,true,23838
15181,0.966876,HIT,true,24206
15182,0.933920,HIT,true,23716
15183,0.792955,MISS,,26443
15184,0.967302,HIT,true,23941
15185,0.822574,MISS,,24898
15186,0.925672,HIT,true,24057
15187,0.716987,MISS,,23097
15188,0.696909,MISS,,25250
15189,0.981116,HIT,true,24893
15190,0.961470,HIT,true,25276
15191,0.640248,MISS,,23251
15192,0.952264,HIT,true,24769
15193,0.855880,HIT,true,25931
15194,0.800224,MISS,,25978
15195,0.981498,HIT,true,25362
15196,0.767887,MISS,,24996
15197,0.962857,HIT,true,23154
15198,0.794910,MISS,,24254
15199,0.966754,HIT,true,24759
15200,0.985400,HIT,true,24564
15201,0.924861,HIT,true,22986
15202,0.954540,HIT,true,25151
15203,0.593258,MISS,,26381
15204,0.935994,HIT,true,26950
15205,0.971037,HIT,true,27203
15206,0.938879,HIT,true,26509
15207,0.561980,MISS,,25220
15208,0.896711,HIT,true,25943
15209,0.904667,HIT,true,26136
15210,0.963233,HIT,true,26632
15211,0.946532,HIT,true,28728
15212,0.894351,HIT,true,26094
15213,0.915856,HIT,true,30430
15214,0.535554,MISS,,28068
15215,0.575066,MISS,,30756
15216,0.752134,MISS,,26363
15217,0.592877,MISS,,28199
15218,0.889013,HIT,true,28312
15219,0.900506,HIT,true,25250
15220,0.918997,HIT,true,59916
15221,0.887773,HIT,true,37681
15222,0.925992,HIT,true,32072
15223,0.909986,HIT,true,27992
15224,0.654243,MISS,,26242
15225,0.556956,MISS,,23906
15226,0.836421,MISS,,26599
15227,0.966032,HIT,true,25222
15228,0.985603,HIT,true,26703
15229,0.815138,MISS,,25783
15230,0.440040,MISS,,23828
15231,0.915272,HIT,true,24103
15232,0.957540,HIT,true,25566
15233,0.848766,MISS,,29025
15234,0.700030,MISS,,27396
15235,0.957973,HIT,true,26687
15236,0.983064,HIT,true,25726
15237,0.933335,HIT,true,25574
15238,0.553006,MISS,,26910
15239,0.953754,HIT,true,26775
15240,0.558850,MISS,,23585
15241,0.795205,MISS,,25952
15242,0.756876,MISS,,29468
15243,0.846342,MISS,,30096
15244,0.868798,HIT,true,28777
15245,0.992000,HIT,true,28681
15246,0.880626,HIT,true,26728
15247,0.850490,HIT,true,24490
15248,0.974048,HIT,true,33745
15249,0.942811,HIT,true,33072
15250,0.904630,HIT,true,30116
15251,0.916365,HIT,true,26206
15252,0.916533,HIT,true,25105
15253,0.909770,HIT,true,29645
15254,0.863417,HIT,true,48319
15255,0.921476,HIT,true,26200
15256,0.575355,MISS,,27732
15257,0.847858,MISS,,40518
15258,0.481835,MISS,,30407
15259,0.996492,HIT,true,35893
15260,0.951868,HIT,true,41937
15261,0.477072,MISS,,29083
15262,0.877935,HIT,true,28039
15263,0.992625,HIT,true,26278
15264,0.936229,HIT,true,26439
15265,0.538128,MISS,,29979
15266,0.762403,MISS,,29171
15267,0.914330,HIT,true,25494
15268,0.885771,HIT,true,25596
15269,0.852403,HIT,true,25429
15270,0.706457,MISS,,24627
15271,0.921999,HIT,true,25666
15272,0.975908,HIT,true,25520
15273,0.895971,HIT,true,23439
15274,0.817294,MISS,,24386
15275,0.921663,HIT,true,24609
15276,0.961918,HIT,true,25764
15277,0.963243,HIT,true,23538
15278,0.954377,HIT,true,23650
15279,0.850947,HIT,false,26808
15280,0.693063,MISS,,23719
15281,0.926142,HIT,true,24729
15282,0.701802,MISS,,27156
15283,0.950132,HIT,true,25296
15284,0.930194,HIT,true,25604
15285,0.891686,HIT,true,24112
15286,0.843035,MISS,,23886
15287,0.886599,HIT,true,28569
15288,0.846471,MISS,,23583
15289,0.776301,MISS,,24402
15290,0.937234,HIT,true,23476
15291,0.899006,HIT,true,27352
15292,0.610935,MISS,,28105
15293,0.867968,HIT,true,23439
15294,0.931421,HIT,true,22670
15295,0.838730,MISS,,26364
15296,0.934868,HIT,true,22689
15297,0.737883,MISS,,23836
15298,0.951401,HIT,true,26671
15299,0.790065,MISS,,26037
15300,0.893558,HIT,true,25189
15301,0.983278,HIT,true,24047
15302,0.934481,HIT,true,25583
15303,0.602612,MISS,,27732
15304,0.860765,HIT,true,25272
15305,0.502257,MISS,,27455
15306,0.863789,HIT,true,26986
15307,0.887287,HIT,true,23021
15308,0.834937,MISS,,28524
15309,0.607831,MISS,,24700
15310,0.962980,HIT,true,23854
15311,0.838174,MISS,,27454
15312,0.773906,MISS,,25411
15313,0.796766,MISS,,24955
15314,0.984855,HIT,true,28049
15315,0.852056,HIT,true,24577
15316,0.896782,HIT,true,25204
15317,0.960878,HIT,true,22695
15318,0.994222,HIT,true,26460
15319,0.918187,HIT,true,24653
15320,0.671037,MISS,,23906
15321,0.760672,MISS,,25442
15322,0.421782,MISS,,24828
15323,0.924246,HIT,true,24111
15324,0.810933,MISS,,28262
15325,0.946946,HIT,true,25678
15326,0.913717,HIT,true,27024
15327,0.989731,HIT,true,23153
15328,0.853212,HIT,true,27237
15329,0.622945,MISS,,24689
15330,0.892329,HIT,true,27310
15331,0.515310,MISS,,27750
15332,0.957610,HIT,true,23692
15333,0.591980,MISS,,24432
15334,0.936429,HIT,true,28061
15335,0.960717,HIT,true,27483
15336,0.968793,HIT,true,23175
15337,0.828784,MISS,,27080
15338,0.985663,HIT,true,26001
15339,0.878078,HIT,true,25194
15340,0.948407,HIT,true,28237
15341,0.935079,HIT,true,23063
15342,0.747731,MISS,,23362
15343,0.921411,HIT,true,25714
15344,0.939134,HIT,true,24532
15345,0.601064,MISS,,27344
15346,0.784681,MISS,,26732
15347,0.767564,MISS,,26551
15348,0.749102,MISS,,24398
15349,0.931216,HIT,true,24106
15350,0.950102,HIT,true,28190
15351,0.906725,HIT,true,23391
15352,0.789224,MISS,,24958
15353,0.794816,MISS,,25165
15354,0.977931,HIT,true,26059
15355,0.556970,MISS,,25471
15356,0.991626,HIT,true,25666
15357,0.975349,HIT,true,25015
15358,0.854991,HIT,false,26575
15359,0.890955,HIT,true,24576
15360,0.837007,MISS,,27317
15361,0.820017,MISS,,23148
15362,0.761866,MISS,,24841
15363,0.865029,HIT,false,25523
15364,0.914392,HIT,true,24006
15365,0.884121,HIT,true,24389
15366,0.693873,MISS,,26795
15367,0.885650,HIT,true,25214
15368,0.863712,HIT,true,23905
15369,0.794032,MISS,,23664
15370,0.980122,HIT,true,28299
15371,0.873296,HIT,true,26408
15372,0.957842,HIT,true,23258
15373,0.892085,HIT,true,25587
15374,0.984327,HIT,true,22883
15375,0.989844,HIT,true,26268
15376,0.839587,MISS,,25726
15377,0.498282,MISS,,24876
15378,0.945197,HIT,true,23043
15379,0.982220,HIT,true,26809
15380,0.995966,HIT,true,26878
15381,0.661377,MISS,,23914
15382,0.985950,HIT,true,24240
15383,0.912758,HIT,true,24123
15384,0.811237,MISS,,22771
15385,0.877445,HIT,true,24669
15386,0.880722,HIT,false,27101
15387,0.710014,MISS,,26947
15388,0.827260,MISS,,25227
15389,0.915441,HIT,true,24826
15390,0.598407,MISS,,25070
15391,0.887041,HIT,true,24353
15392,0.852788,HIT,true,23543
15393,0.865389,HIT,false,28023
15394,0.838958,MISS,,24237
15395,0.798091,MISS,,23583
15396,0.951815,HIT,true,26735
15397,0.995862,HIT,true,24537
15398,0.837840,MISS,,26886
15399,0.913421,HIT,true,24624
15400,0.989630,HIT,true,24397
15401,0.921886,HIT,true,24947
15402,0.945718,HIT,true,22529
15403,0.821576,MISS,,25621
15404,0.847957,MISS,,24922
15405,0.774783,MISS,,23861
15406,0.988293,HIT,true,26598
15407,1.000000,HIT,true,24451
15408,0.866516,HIT,true,26254
15409,0.939442,HIT,false,26756
15410,0.473276,MISS,,24840
15411,0.955020,HIT,true,24253
15412,0.538037,MISS,,26385
15413,0.935366,HIT,true,29298
15414,0.492497,MISS,,42473
15415,0.773061,MISS,,26236
15416,0.996610,HIT,true,23043
15417,0.942367,HIT,true,25909
15418,0.980191,HIT,true,28872
15419,0.923648,HIT,true,27182
15420,0.708768,MISS,,24049
15421,0.767435,MISS,,27359
15422,0.867520,HIT,true,24360
15423,0.944730,HIT,true,27861
15424,0.735154,MISS,,27999
15425,0.914911,HIT,true,27233
15426,0.834537,MISS,,24137
15427,0.850545,HIT,true,25446
15428,0.833747,MISS,,24856
15429,0.846398,MISS,,25965
15430,0.798860,MISS,,24177
15431,0.953255,HIT,true,25176
15432,0.724157,MISS,,24020
15433,0.763592,MISS,,24824
15434,0.919152,HIT,true,27716
15435,0.435278,MISS,,23116
15436,0.859423,HIT,true,27391
15437,0.801537,MISS,,23953
15438,0.992531,HIT,true,25021
15439,0.973288,HIT,true,29090
15440,0.991743,HIT,true,28734
15441,0.917661,HIT,true,25036
15442,0.781941,MISS,,27581
15443,0.920427,HIT,true,27998
15444,0.998360,HIT,true,26715
15445,0.820214,MISS,,24460
15446,0.722678,MISS,,22558
15447,0.920116,HIT,true,27011
15448,0.899570,HIT,true,22303
15449,0.883506,HIT,true,25069
15450,0.617405,MISS,,28702
15451,0.825129,MISS,,26932
15452,0.738189,MISS,,38626
15453,0.619061,MISS,,35680
15454,0.827120,MISS,,29682
15455,0.739100,MISS,,28606
15456,0.945541,HIT,true,22932
15457,0.752129,MISS,,23802
15458,0.528738,MISS,,23781
15459,0.990819,HIT,true,28518
15460,0.874524,HIT,true,25014
15461,0.993521,HIT,true,24091
15462,0.888080,HIT,true,28350
15463,0.789259,MISS,,28035
15464,0.929542,HIT,true,31343
15465,0.860889,HIT,true,29911
15466,0.861847,HIT,true,26720
15467,0.749332,MISS,,24169
15468,0.849613,MISS,,26177
15469,0.812910,MISS,,25994
15470,0.565108,MISS,,25379
15471,0.632595,MISS,,24320
15472,0.837851,MISS,,22673
15473,0.944878,HIT,true,23927
15474,0.555402,MISS,,26102
15475,0.947330,HIT,true,25626
15476,0.543877,MISS,,25283
15477,0.896076,HIT,true,24664
15478,0.981234,HIT,true,25535
15479,0.940864,HIT,true,23751
15480,0.997452,HIT,true,27584
15481,0.877680,HIT,true,32462
15482,0.875670,HIT,true,25076
15483,0.929764,HIT,true,24047
15484,0.584697,MISS,,24136
15485,0.983497,HIT,true,24734
15486,0.975176,HIT,true,23202
15487,0.869909,HIT,true,25299
15488,0.978787,HIT,true,23465
15489,0.914246,HIT,true,24297
15490,0.996330,HIT,true,27752
15491,0.803741,MISS,,25388
15492,0.977120,HIT,true,23042
15493,0.508032,MISS,,24136
15494,0.931463,HIT,true,24287
15495,0.935145,HIT,true,25652
15496,0.958422,HIT,true,23047
15497,0.824041,MISS,,23879
15498,0.884822,HIT,true,23502
15499,0.833077,MISS,,24139
15500,0.885589,HIT,true,24618
15501,0.518782,MISS,,27663
15502,0.971226,HIT,true,27286
15503,0.948784,HIT,true,23433
15504,0.949080,HIT,true,24380
15505,0.483267,MISS,,24759
15506,0.796631,MISS,,24830
15507,0.998611,HIT,true,25318
15508,0.797239,MISS,,24415
15509,0.786580,MISS,,24438
15510,0.861779,HIT,true,24899
15511,0.833488,MISS,,24377
15512,0.984064,HIT,true,26529
15513,0.911407,HIT,true,22804
15514,0.957269,HIT,true,23463
15515,0.614953,MISS,,25232
15516,0.935640,HIT,true,22437
15517,0.929340,HIT,true,24389
15518,0.970899,HIT,true,32861
15519,0.945021,HIT,true,24857
15520,0.980453,HIT,true,26802
15521,0.928794,HIT,true,27183
15522,0.973827,HIT,true,30748
15523,0.919884,HIT,true,26761
15524,0.932651,HIT,true,26366
15525,0.977168,HIT,true,24289
15526,0.936930,HIT,true,25591
15527,0.890834,HIT,true,24656
15528,0.958423,HIT,true,29123
15529,0.672349,MISS,,26265
15530,0.640691,MISS,,25282
15531,0.938405,HIT,true,23939
15532,0.979928,HIT,true,29021
15533,0.916452,HIT,false,26870
15534,0.581046,MISS,,25508
15535,0.957332,HIT,true,23557
15536,0.913542,HIT,true,24840
15537,0.883199,HIT,true,22894
15538,0.914128,HIT,true,26122
15539,0.813098,MISS,,26036
15540,0.941685,HIT,true,24103
15541,0.866698,HIT,false,22856
15542,0.660439,MISS,,24470
15543,0.998327,HIT,true,26953
15544,0.970184,HIT,true,24975
15545,0.963029,HIT,true,22434
15546,0.849634,MISS,,24491
15547,0.826777,MISS,,24917
15548,0.523621,MISS,,22533
15549,0.864525,HIT,false,25854
15550,0.858956,HIT,true,23251
15551,0.802508,MISS,,24743
15552,0.650714,MISS,,23801
15553,0.978367,HIT,true,24069
15554,0.868324,HIT,true,25725
15555,0.830885,MISS,,23871
15556,0.954394,HIT,false,23532
15557,0.792540,MISS,,23015
15558,0.700948,MISS,,23017
15559,0.825756,MISS,,26684
15560,0.919318,HIT,true,25249
15561,0.978260,HIT,true,23813
15562,0.570557,MISS,,23008
15563,0.916418,HIT,true,24469
15564,0.976769,HIT,true,24481
15565,0.956532,HIT,true,26285
15566,0.971200,HIT,true,24639
15567,0.928871,HIT,true,23489
15568,0.875870,HIT,true,22618
15569,0.823571,MISS,,22495
15570,0.517515,MISS,,27357
15571,0.851948,HIT,true,32740
15572,0.809007,MISS,,23461
15573,0.859953,HIT,true,26065
15574,0.916327,HIT,true,23945
15575,0.990170,HIT,true,24944
15576,0.906577,HIT,true,24639
15577,0.885911,HIT,true,23315
15578,0.989768,HIT,true,22674
15579,0.922003,HIT,true,23179
15580,0.516444,MISS,,24740
15581,0.905180,HIT,true,22668
15582,0.959124,HIT,true,24907
15583,0.754893,MISS,,24234
15584,0.953108,HIT,true,23051
15585,0.905148,HIT,true,23062
15586,0.878163,HIT,true,22708
15587,0.961092,HIT,true,23810
15588,0.839140,MISS,,24599
15589,0.805926,MISS,,25501
15590,0.851742,HIT,false,23354
15591,0.889356,HIT,true,23049
15592,0.993042,HIT,true,22984
15593,0.775686,MISS,,25802
15594,0.860878,HIT,true,25055
15595,0.910191,HIT,true,23682
15596,0.817258,MISS,,23240
15597,0.443143,MISS,,25049
15598,0.947985,HIT,true,22842
15599,0.932631,HIT,false,23981
15600,0.891108,HIT,true,24779
15601,0.752213,MISS,,26498
15602,0.946045,HIT,true,24701
15603,0.989777,HIT,true,25648
15604,0.824530,MISS,,24279
15605,0.946216,HIT,true,26177
15606,0.973860,HIT,true,23869
15607,0.996554,HIT,true,26803
15608,0.850003,HIT,true,25798
15609,0.886887,HIT,true,27529
15610,0.827946,MISS,,26320
15611,0.948233,HIT,true,24068
15612,0.961613,HIT,true,23541
15613,0.903534,HIT,true,24171
15614,0.940654,HIT,true,25398
15615,0.844297,MISS,,26212
15616,0.922352,HIT,true,23445
15617,0.831799,MISS,,24933
15618,0.952490,HIT,true,23390
15619,0.964691,HIT,true,22679
15620,0.978031,HIT,true,24315
15621,0.944318,HIT,true,23382
15622,0.584268,MISS,,22988
15623,0.923699,HIT,true,22945
15624,0.816260,MISS,,23066
15625,0.791593,MISS,,24456
15626,0.897563,HIT,true,23592
15627,0.999711,HIT,true,25344
15628,0.855124,HIT,true,22460
15629,0.989927,HIT,true,22756
15630,0.841512,MISS,,23045
15631,0.939639,HIT,true,23670
15632,0.846956,MISS,,23880
15633,0.951731,HIT,true,23056
15634,0.948563,HIT,true,23668
15635,0.786941,MISS,,22959
15636,0.721756,MISS,,22692
15637,0.898409,HIT,true,22702
15638,0.841856,MISS,,30541
15639,0.760230,MISS,,25781
15640,0.907387,HIT,true,23015
15641,0.771834,MISS,,23930
15642,0.704836,MISS,,21206
15643,0.905692,HIT,true,27361
15644,0.698437,MISS,,28230
15645,0.654301,MISS,,25358
15646,0.779473,MISS,,24921
15647,0.983328,HIT,true,23300
15648,0.978416,HIT,true,23483
15649,0.921461,HIT,true,26425
15650,0.917923,HIT,true,24638
15651,0.827489,MISS,,22994
15652,0.786474,MISS,,24248
15653,0.757751,MISS,,22044
15654,0.927290,HIT,true,24504
15655,0.880374,HIT,true,23909
15656,0.879079,HIT,true,28046
15657,0.868180,HIT,false,26644
15658,0.513548,MISS,,27090
15659,0.895013,HIT,true,30016
15660,0.906115,HIT,true,24321
15661,0.934495,HIT,true,27464
15662,0.867086,HIT,true,23601
15663,0.816168,MISS,,24606
15664,0.975690,HIT,true,29350
15665,0.766941,MISS,,23198
15666,0.949760,HIT,true,22877
15667,0.905886,HIT,true,28873
15668,0.887141,HIT,true,23469
15669,0.957735,HIT,true,21769
15670,0.830447,MISS,,25356
15671,0.974241,HIT,true,21154
15672,0.905574,HIT,true,21469
15673,0.751266,MISS,,22988
15674,0.892763,HIT,true,21824
15675,0.758908,MISS,,21489
15676,0.952877,HIT,true,22939
15677,0.958978,HIT,true,19681
15678,0.952750,HIT,true,21735
15679,0.857668,HIT,true,20540
15680,0.918986,HIT,true,20303
15681,0.542319,MISS,,21398
15682,0.960737,HIT,true,22998
15683,0.941811,HIT,true,19771
15684,0.922592,HIT,true,21792
15685,0.928924,HIT,true,20247
15686,0.743009,MISS,,20840
15687,0.973281,HIT,true,19414
15688,0.870962,HIT,true,21390
15689,0.997457,HIT,true,21515
15690,0.829047,MISS,,22225
15691,0.942104,HIT,true,21242
15692,0.757910,MISS,,20394
15693,0.932685,HIT,true,20798
15694,0.901249,HIT,true,20099
15695,0.979199,HIT,true,22495
15696,0.947315,HIT,true,21246
15697,0.717382,MISS,,20674
15698,0.922306,HIT,true,21670
15699,0.889493,HIT,true,19078
15700,0.517505,MISS,,19820
15701,0.971750,HIT,true,21194
15702,0.978295,HIT,true,20864
15703,0.991579,HIT,true,21153
15704,0.877956,HIT,true,23514
15705,0.880421,HIT,true,21178
15706,0.836231,MISS,,19715
15707,0.910483,HIT,true,21007
15708,0.994864,HIT,true,19755
15709,0.983790,HIT,true,21658
15710,0.789832,MISS,,20432
15711,0.936407,HIT,true,19395
15712,0.521652,MISS,,19050
15713,0.889799,HIT,true,19589
15714,0.892492,HIT,false,22728
15715,0.979376,HIT,true,21207
15716,0.908926,HIT,true,19318
15717,0.645522,MISS,,19136
15718,0.970737,HIT,true,20820
15719,0.930620,HIT,true,20367
15720,0.904281,HIT,true,23574
15721,0.877476,HIT,true,27612
15722,0.951137,HIT,true,29727
15723,0.522209,MISS,,30067
15724,0.930595,HIT,true,27708
15725,0.580639,MISS,,20842
15726,0.851202,HIT,true,23395
15727,0.700497,MISS,,19799
15728,0.957506,HIT,true,20910
15729,0.907541,HIT,true,20484
15730,0.866055,HIT,true,19374
15731,0.819555,MISS,,21335
15732,0.920704,HIT,true,21623
15733,0.930203,HIT,true,20321
15734,0.944995,HIT,true,19723
15735,0.908196,HIT,true,19682
15736,0.807177,MISS,,21847
15737,0.886072,HIT,true,19577
15738,0.977869,HIT,true,20066
15739,0.955783,HIT,true,23527
15740,0.379103,MISS,,23833
15741,0.816441,MISS,,20780
15742,0.986090,HIT,true,23472
15743,0.901888,HIT,true,20490
15744,0.995335,HIT,false,19796
15745,0.888345,HIT,true,22120
15746,0.947898,HIT,true,43002
15747,0.852839,HIT,true,23929
15748,0.989124,HIT,true,23220
15749,0.920747,HIT,true,24697
15750,0.899557,HIT,true,23793
15751,0.948317,HIT,true,20746
15752,0.756551,MISS,,20933
15753,0.950943,HIT,true,19706
15754,0.928791,HIT,true,20194
15755,0.607940,MISS,,22408
15756,0.570800,MISS,,27275
15757,0.988177,HIT,true,33744
15758,0.994704,HIT,true,32114
15759,0.870619,HIT,true,29999
15760,0.892596,HIT,true,32997
15761,0.997546,HIT,true,32432
15762,0.871103,HIT,false,34721
15763,0.993048,HIT,true,25073
15764,0.867337,HIT,true,21847
15765,0.950715,HIT,true,31281
15766,0.563791,MISS,,25950
15767,0.694171,MISS,,20098
15768,0.795848,MISS,,19544
15769,0.865292,HIT,true,21155
15770,0.896284,HIT,false,20620
15771,0.908640,HIT,true,20247
15772,0.807423,MISS,,19996
15773,0.908852,HIT,true,20556
15774,0.497901,MISS,,20502
15775,0.716336,MISS,,19958
15776,0.846485,MISS,,19855
15777,0.983237,HIT,true,21518
15778,0.845571,MISS,,20661
15779,0.995605,HIT,true,22209
15780,0.804951,MISS,,22323
15781,0.796914,MISS,,19973
15782,0.678553,MISS,,19780
15783,0.846413,MISS,,19748
15784,0.962623,HIT,true,20401
15785,0.967037,HIT,true,23393
15786,0.988618,HIT,true,20619
15787,0.935899,HIT,true,21701
15788,0.850793,HIT,true,22218
15789,0.834762,MISS,,31650
15790,0.943710,HIT,true,76293
15791,0.865710,HIT,true,69457
15792,0.846062,MISS,,33651
15793,0.965115,HIT,true,25505
15794,0.404932,MISS,,25209
15795,0.787500,MISS,,21930
15796,0.994790,HIT,true,24145
15797,0.857389,HIT,true,23186
15798,0.974122,HIT,true,21663
15799,0.981278,HIT,true,20448
15800,0.951224,HIT,true,20813
15801,0.463642,MISS,,20171
15802,0.874301,HIT,false,23547
15803,0.986224,HIT,true,24511
15804,0.976404,HIT,true,23329
15805,0.936821,HIT,true,26114
15806,0.982379,HIT,true,23627
15807,0.861481,HIT,true,20720
15808,0.943539,HIT,true,21854
15809,0.564078,MISS,,27803
15810,0.843037,MISS,,19730
15811,0.875630,HIT,true,20508
15812,0.821209,MISS,,20692
15813,0.993813,HIT,true,20323
15814,0.887240,HIT,true,21386
15815,0.632545,MISS,,21454
15816,0.856305,HIT,false,23847
15817,0.961731,HIT,true,25700
15818,0.886767,HIT,true,22655
15819,0.825589,MISS,,22534
15820,0.847727,MISS,,31159
15821,0.923824,HIT,true,25232
15822,0.986389,HIT,true,23858
15823,0.940904,HIT,true,25628
15824,0.941499,HIT,true,24864
15825,0.902365,HIT,true,32473
15826,0.854232,HIT,true,29289
15827,0.988999,HIT,true,28654
15828,0.735005,MISS,,28694
15829,0.814695,MISS,,23727
15830,0.953856,HIT,true,24507
15831,0.597823,MISS,,22331
15832,0.838989,MISS,,22968
15833,0.898828,HIT,true,20634
15834,0.989198,HIT,true,19974
15835,0.875631,HIT,false,19793
15836,0.896836,HIT,true,22231
15837,0.881873,HIT,true,24548
15838,0.903296,HIT,true,24262
15839,0.726380,MISS,,26621
15840,0.473752,MISS,,21872
15841,0.974355,HIT,true,20997
15842,0.920668,HIT,true,24046
15843,0.848801,MISS,,21086
15844,0.937308,HIT,true,20194
15845,0.887530,HIT,true,19880
15846,0.619016,MISS,,21125
15847,0.878492,HIT,false,20443
15848,0.739233,MISS,,20529
15849,0.929734,HIT,false,27221
15850,0.914726,HIT,true,26875
15851,0.986305,HIT,true,25072
15852,0.881510,HIT,true,20084
15853,0.918438,HIT,true,20886
15854,0.667602,MISS,,24946
15855,0.948388,HIT,true,20675
15856,0.882571,HIT,true,20943
15857,0.939375,HIT,true,20530
15858,0.787807,MISS,,22999
15859,0.940128,HIT,true,20183
15860,0.884455,HIT,true,21504
15861,0.916022,HIT,true,20500
15862,0.952395,HIT,true,23255
15863,0.947720,HIT,true,22073
15864,0.986317,HIT,true,20274
15865,0.897139,HIT,true,20208
15866,0.977398,HIT,true,21432
15867,0.876658,HIT,true,20741
15868,0.905347,HIT,true,19199
15869,0.935518,HIT,true,19102
15870,0.900833,HIT,true,20770
15871,0.787287,MISS,,19353
15872,0.992335,HIT,true,19652
15873,0.963271,HIT,true,21057
15874,0.599052,MISS,,20132
15875,0.753468,MISS,,20300
15876,0.932413,HIT,true,19775
15877,0.954076,HIT,true,20980
15878,0.750025,MISS,,24174
15879,0.874419,HIT,true,26142
15880,0.900441,HIT,true,24192
15881,0.885846,HIT,true,20454
15882,0.901472,HIT,true,22647
15883,0.866726,HIT,true,20443
15884,0.883063,HIT,true,21096
15885,0.828284,MISS,,20555
15886,0.907814,HIT,false,23112
15887,0.914579,HIT,true,20445
15888,0.526326,MISS,,22367
15889,0.770783,MISS,,23369
15890,0.961051,HIT,true,22334
15891,0.590893,MISS,,21720
15892,0.570385,MISS,,21104
15893,0.775766,MISS,,20282
15894,0.922653,HIT,true,20453
15895,0.898977,HIT,true,19351
15896,0.711486,MISS,,20064
15897,0.977316,HIT,true,20489
15898,0.852537,HIT,true,20308
15899,0.646944,MISS,,21068
15900,0.977512,HIT,true,19646
15901,0.791644,MISS,,19488
15902,0.965832,HIT,true,20502
15903,0.926006,HIT,true,19472
15904,0.924115,HIT,true,19811
15905,0.877781,HIT,false,19961
15906,0.726490,MISS,,23422
15907,0.807194,MISS,,23362
15908,0.752453,MISS,,25935
15909,0.964394,HIT,true,26419
15910,0.914115,HIT,true,22737
15911,0.542331,MISS,,27641
15912,0.806252,MISS,,23258
15913,0.963935,HIT,true,25447
15914,0.867555,HIT,true,23432
15915,0.774465,MISS,,24087
15916,0.596910,MISS,,22136
15917,0.908301,HIT,true,22060
15918,0.599685,MISS,,19709
15919,0.858031,HIT,true,21348
15920,0.905084,HIT,true,22794
15921,0.854335,HIT,true,21524
15922,0.842557,MISS,,19897
15923,0.815075,MISS,,39271
15924,0.918756,HIT,true,19834
15925,0.952740,HIT,true,20147
15926,0.964275,HIT,true,21703
15927,0.812840,MISS,,25998
15928,0.960258,HIT,true,25339
15929,0.882196,HIT,true,20562
15930,0.922749,HIT,true,21940
15931,0.958702,HIT,true,21082
15932,0.968045,HIT,true,20881
15933,0.920595,HIT,true,20698
15934,0.967845,HIT,true,26340
15935,0.717775,MISS,,29685
15936,0.985625,HIT,true,20269
15937,0.861613,HIT,true,23281
15938,0.851553,HIT,true,24144
15939,0.739660,MISS,,21013
15940,0.903601,HIT,true,20714
15941,0.808335,MISS,,21610
15942,0.995419,HIT,true,19765
15943,0.921003,HIT,true,19154
15944,0.987023,HIT,true,20178
15945,0.993308,HIT,true,22644
15946,0.908137,HIT,true,20433
15947,0.898167,HIT,true,22013
15948,0.980721,HIT,true,19824
15949,0.936064,HIT,true,20098
15950,0.900829,HIT,true,20174
15951,0.838419,MISS,,19576
15952,0.935093,HIT,true,19942
15953,0.978346,HIT,true,21878
15954,0.907926,HIT,true,23739
15955,0.942072,HIT,true,19760
15956,0.809890,MISS,,19179
15957,0.645376,MISS,,22048
15958,0.992708,HIT,true,19555
15959,0.880520,HIT,true,20392
15960,0.888945,HIT,true,21513
15961,0.663122,MISS,,25230
15962,0.993278,HIT,true,21146
15963,0.809843,MISS,,21422
15964,0.815811,MISS,,19715
15965,0.686693,MISS,,20319
15966,0.508251,MISS,,23352
15967,0.733026,MISS,,26639
15968,0.814290,MISS,,23783
15969,0.993427,HIT,true,22135
15970,0.868423,HIT,true,21408
15971,0.963292,HIT,true,20175
15972,0.847255,MISS,,22935
15973,0.577086,MISS,,23457
15974,0.952000,HIT,true,19803
15975,0.860726,HIT,true,22163
15976,0.921337,HIT,true,21381
15977,0.854307,HIT,true,20181
15978,0.813299,MISS,,30429
15979,0.799364,MISS,,24667
15980,0.861013,HIT,true,23428
15981,0.923804,HIT,true,22404
15982,0.912365,HIT,true,19154
